title,url,module,key1,key2,key3,key4,key5,key6,key7,key8,key9,key10,name,place
美苏古巴导弹危机如何化解？这位外交官发挥关键作用,http://mil.news.sina.com.cn/history/2018-10-12/doc-ihmhafir1685473.shtml,俄罗斯新闻,史蒂文森,古巴,美国,联合国,导弹,苏联,代表,危机,肯尼迪,核导弹,阿德莱史蒂文森/阿德莱史蒂文森史蒂文森/丘吉尔/史蒂文森/肯尼迪/瓦列里佐林/佐林/约翰逊/伦敦/候涛武,古巴/美国/苏联/土耳其/意大利
欧盟称中国市场严重扭曲 外交部:坦然用双重标准，太虚伪！,http://mil.news.sina.com.cn/2017-12-21/doc-ifypxmsq8982422.shtml,中美贸易,欧盟,中国,华春莹,规则,维护,中方,做法,世界,世贸组织,发言人,华春莹/欧方,中国/中欧
"外交部回应美国对中萨建交的指责:毫无道理,坚决反对",http://news.sina.com.cn/o/2018-08-22/doc-ihhzsnec0450277.shtml,中湾关系,中国,美国,关系,萨尔瓦多,建交,中方,原则,美方,国家,台海,陆慷/萨尔瓦多/萨台,台湾/美国/中国/大陆/中美合作
要中国道歉？外交部回应：应该反思和道歉的恰恰是瑙鲁,http://news.sina.com.cn/o/2018-09-06/doc-ihitesuz4120714.shtml,中湾关系,瑙鲁,论坛,道歉,恰恰,岛国,中方,太平洋,浩荡,原则,华春莹,华春莹,瑙鲁/太平洋/中国
外交部发言人：美方在国际关系中的表现给世界上了生动的一课,http://news.sina.com.cn/o/2018-07-21/doc-ihfqtahi0208786.shtml,中美贸易,美国,中国,华春莹,美方,世界,博弈,贸易,国家,推动,国际关系,华春莹/瓦罗,中国/美国
加驻华大使称涉孟晚舟言论“失言” 外交部回应,http://news.sina.com.cn/c/2019-01-25/doc-ihqfskcp0370800.shtml,记者提问美方,华春莹,加,立场,言论,失言,报道,驻华大使,事件,希望,加拿大,华春莹/李司/孟晚/孟晚舟,加拿大/美国
中国为何不继续对美国加征关税？外交部回应,http://news.sina.com.cn/c/2019-05-08/doc-ihvhiews0593987.shtml,记者提问美方,中方,中国,回应,关税,加征,耿爽,美方,改变,此前,威胁,耿爽/董鑫,中国/美国
批驳瑞典错误言论 中国外交官为什么越来越敢说？,http://news.sina.com.cn/c/2018-09-26/doc-ihkmwytp1882705.shtml,企业合作,中国,外交官,瑞典,媒体,大使,中方,接受,专访,中,刘晓明,桂从友/瑞方/刘晓明/习近平/张迅/雅塔/孙保红/文装/李肇星/罗斯/哈利波特/伏地/丘吉尔/张玉,瑞典/日本/中国/塞内加尔/肯尼亚/华中/中非/西方/台湾/英国
秦刚升任外交部副部长 曾两度出任外交部发言人,http://news.sina.com.cn/o/2018-09-08/doc-ihivtsyi7914483.shtml,外交部,外交部,司长,秦刚,部长,网站,发言人,事务,工作,外交部新闻司,中委,秦刚/秦刚月/莫利纳/员三秘/刘光博,拉美地区/委内瑞拉/中华人民共和国/北京/西欧/大不列颠/爱尔兰
外交部：望美个别人士勿低估他人判断力,http://news.sina.com.cn/c/2019-05-09/doc-ihvhiqax7643150.shtml,记者提问美方,倡议,国际,美方,外交部,美国,攻击,蓬佩,发言人,耿爽,言论,蓬佩/耿爽,美国/英国
特朗普果然很不一般，这两手功夫逼出了个“拍大腿外交”！,http://mil.news.sina.com.cn/2018-11-11/doc-ihnstwwq4153115.shtml,美国报道,特朗普,马克,美国,欧洲,外交,侮辱,法国,马上,总统,观点,特朗普马克/特朗普/马克/马克马克/马克龙/马克真/马克特朗普/普京/欧洲马/默克尔,巴黎/美国/法国/欧洲/中国/俄罗斯/西方/白宫
外交部最新回应中美贸易摩擦：将毅然亮剑！,http://news.sina.com.cn/o/2018-04-17/doc-ifzfkmth5638745.shtml,中美贸易,调查,高粱,中国,商务部,反倾销,世贸组织,美方,规则,贸易,立案,华春莹/王贺军/董静雪/周文超,美国/中华人民共和国/中国/符合中国
外交部回应“美请求中国就探月工程帮忙”：愿与各国交流合作,http://news.sina.com.cn/o/2019-01-15/doc-ihqhqcis6386186.shtml,中朝关系,调查,高粱,中国,商务部,反倾销,世贸组织,美方,规则,贸易,立案,,
中国驻阿富汗外交官身穿防弹服 专程为他扫墓,http://mil.news.sina.com.cn/2019-04-07/doc-ihvhiqax0561172.shtml,美国报道,阿富汗,会计,使馆,同志,馆员,中国,邹兴志,外交官,家人,战乱,邹兴志/陈老好/库什/邹老/邹老如/陈老/金不换/列日涅夫/袭邹兴/文装,中国/阿富汗/喀布尔/劲松/燕山/北京/黑龙江/老挝/马岛/哥伦比亚/香港/李宁
外交部：对美方“套路”洞若观火，泰然处之,http://mil.news.sina.com.cn/2018-09-19/doc-ihkhfqns9138972.shtml,中朝关系,阿富汗,会计,使馆,同志,馆员,中国,邹兴志,外交官,家人,战乱,,
头条 | 外交部：无论美方讲什么话，都改变不了这个事实！,http://mil.news.sina.com.cn/2018-05-07/doc-ifyuwqfa7565177.shtml,企业合作,中国,台湾,美国航空公司,耿爽,白宫,发言人,外国,报道,指出,指责,耿爽/奥威尔/萨拉桑德斯/桑德斯特朗普,白宫/中国/台湾/大陆/美国/多国/香港/澳门
美媒：沙特前外交官是记者“失踪案”核心人物,http://mil.news.sina.com.cn/world/2018-10-19/doc-ihmrasqs2866360.shtml,美国媒体,沙特,特雷布,卡舒吉,伊斯坦布尔,土耳其,王储,报道,领事馆,沙特政府,显示,张晨静/沙特/卡舒吉/特雷布/特雷布沙特/勒曼/舒吉/阿塔图尔克/拜齐,土耳其/伊斯坦布尔/开罗/利雅得/美国
台湾“零邦交”的那一天不会很遥远,http://mil.news.sina.com.cn/2018-05-27/doc-ihcaqueu6705894.shtml,中湾关系,台湾,邦交国,大陆,中国,断交,台当局,国家,外交,北京,英文,吴钊燮/布于,布基纳法索/台湾/斯威士兰/非洲/大陆/美国/北京/中国/花钱买/中华人民共和国/中非
一带一路项目在全球范围内遭遇困难？外交部回应,http://news.sina.com.cn/o/2018-07-16/doc-ihfkffak6794462.shtml,企业合作,中国,国家,合作,中,世界,规则,人民,美方,企业,增长,华春莹/比雷埃夫斯/蒙内/安集延/义凌,美国/中国/希腊/肯尼亚/蒙巴萨/内罗毕/塔吉克斯坦/中亚/乌兹别克斯坦/塔什干/克罗地亚/地中海
张业遂不再担任外交部副部长,http://mil.news.sina.com.cn/2018-03-30/doc-ifystrns8489660.shtml,中朝关系,中国,国家,合作,中,世界,规则,人民,美方,企业,增长,,
以牙还牙！俄“对等”驱逐23国外交人员,http://mil.news.sina.com.cn/2018-03-31/doc-ifysufcc8156011.shtml,俄罗斯新闻,俄罗斯,美国,英国,驱逐,国家,俄方,外交人员,西方,纽约时报,外交,斯科夫/克里帕尔/华盛顿/洪博培/特朗普/普京/诺尔/亚历山大加布伊夫/卢基扬诺夫/里亚布/拉夫罗夫/尤利娅/尤利娅特普/特雷斯/德威尔/泽曼日/巴比/泽曼/张晓东/丁雨晴/柳玉鹏,俄罗斯/美国/英国/西方/莫斯科/德国/加拿大/比利时/匈牙利/格鲁吉亚/黑山/圣彼得堡/叶卡捷琳堡/西雅图/大西洋/彼得堡/白宫/洛杉矶/瓦尔代/伊朗/克里姆林宫/苏联/捷克/保加利亚/希腊/葡萄牙/奥地利
又一主场外交即将开启 习近平的这“四字”箴言值得重温,http://news.sina.com.cn/c/xl/2018-08-30/doc-ihikcahf9648589.shtml,中非合作,中国,非洲,中非,合作,国家,习近平,发展,主席,朋友,中方,习近平/尼雷尔/毛泽东/周恩来/卡加/雅塔/卡马拉/运来/加纳/马里/利夫/桑戈尔/张玉,中非/北京/非洲/中国/坦桑尼亚/约翰内斯堡/南非/卢旺达/埃及/苏伊士/肯尼亚/博拉/几内亚/科纳克里/利比里亚/塞拉利昂/多哥/塞内加尔/冈比亚/圣多美和普林西比/上海
关键时刻非同寻常 中国开始了第五次点穴式外交,http://news.sina.com.cn/c/2018-09-10/doc-ihivtsyk8726972.shtml,中印关系,中国,外交,点穴,普京,访问,俄罗斯,领导人,出席,国家,峰会,黄落/普京/单去/王毅/特朗普/特鲁多/默克尔/莫迪/麻生太郎/万重山/张建利,中国/南归/北京/非洲/俄罗斯/韩国/蒙古/英国/蒙古国/美国/日本/西方/青岛/加拿大/魁北克/印度/远东/东北亚/中日合作
瑙鲁为何与中国对峙 澳媒：系台湾“外交盟友”,http://news.sina.com.cn/c/2018-09-08/doc-ihiixzkm6204636.shtml,中湾关系,瑙鲁,报道,中国,道歉,太平洋,瓦卡,台湾地区,争端,联合国,北京,瓦卡/巴伦瓦卡/杜起文/华春莹/义凌,瑙鲁/中国/太平洋/北京/澳大利亚/台湾地区/新加坡
70后女外交官离开联合国 美国少个“传声筒”？,http://news.sina.com.cn/c/2018-10-10/doc-ifxeuwws2938601.shtml,美国报道,黑,莉,美国,联合国,特朗普,媒体,总统,州长,代表,任职,赵萌/特朗普/班贝格/德里/克莱姆/贝齐德沃斯/特朗普黑莉/蒂勒森/巴沙尔贾法里/博尔顿/杰尼索夫/刘结/马朝旭/朝核伊/伊万/蒂娜鲍威尔/张玉,美国/南卡罗来纳州/印度/旁遮普/加拿大/天黑/以色列/耶路撒冷/白宫/叙利亚/俄罗斯/中国/中东
中美经贸磋商是否包括孟晚舟事件？外交部回应,http://news.sina.com.cn/c/2019-05-09/doc-ihvhiews0804973.shtml,孟晚舟事件,耿爽,引渡,孟晚,中国,再次,中方,情况,敦促,女士,磋商,孟晚/耿爽/孟晚舟/董鑫,温哥华/中国
瑙鲁总统扬言要到联合国告中国 外交部这样回应,http://news.sina.com.cn/c/2018-09-07/doc-ihitesuz5112335.shtml,中湾关系,瑙鲁,澳大利亚,太平洋,报道,论坛,中国,中方,台湾,岛国,宣言,陈欣/瓦卡/华春莹/瓦卡日/波伊/佩恩/莫里森,瑙鲁/中国/澳大利亚/太平洋/台湾/德国/英国/大陆/中国地区/西方/巴布亚新几内亚/斐济/美国/巴黎/香港/难民营/新西兰/关塔那摩
非洲仅剩1个“邦交” 台湾“外交战”还能撑多久?,http://news.sina.com.cn/c/2018-09-03/doc-ihiqtcan1432751.shtml,中湾关系,台湾,中国,非洲,国家,大陆,斯威士兰,外交,建交,合作,论坛,钱建设,台湾/中非/北京/香港/非洲/中国/大陆/中华人民共和国/斯威士兰/王子
今年最重要的主场外交即将开启 这张图必看,http://news.sina.com.cn/c/2019-04-25/doc-ihvhiqax4914468.shtml,习近平发展外交,倡议,报告,共建,北京,我国,主场,图,外交活动,方向长,日前,方向长/刘德宾,北京
中国外交官“强闯巴新外长办公室，招来警察”？耿爽：你觉得可能吗？,http://news.sina.com.cn/o/2018-11-19/doc-ihmutuec1676564.shtml,中日关系,巴新,中方,会议,中国,合作,耿爽,外交部,美方,期间,发言人,耿爽/伦宾/习近平/奥尼尔/容得,西方/中国/巴新/巴布亚新几内亚/太平洋
朝鲜外交有多广:160多国建交 不少还是“铁哥们”,http://news.sina.com.cn/w/2018-06-07/doc-ihcqccip7196643.shtml,中朝关系,朝鲜,埃及,国家,瑞典,蒙古国,美国,国,关系,使馆,外交,金特/特朗普/金正恩/成美朝/韩朝美/李勇浩/吕超/马里/金日成/纳赛尔/穆巴拉克/艾森伯格/李骁/蒂勒森/雷克/维多利亚/朝美/国同/蒙朝/布金日/成主席/蒙时/桑布/金正日/韩美/万塔/利丁屿/佩尔松/瓦尔斯特伦/桂强,朝鲜/新加坡/美国/瑞典/瑞士/蒙古/俄罗斯/韩国/东盟/北欧/非洲/永南/赤道几内亚/东盟地区/阿塞拜疆/辽宁/索马里/蒙古国/苏伊士/埃及/苏联/开罗/扎马/英国/亚洲/日本/乌兰巴托/街道/芬兰/西方/挪威/加拿大/澳大利亚/斯德哥尔摩/欧洲/板门店/朝鲜半岛
美国欲退出《中导条约》“甩锅”给中国 我外交部连续两天回应,http://news.sina.com.cn/c/2018-10-23/doc-ifxeuwws7366173.shtml,中国维护世界和平,条约,中国,国家,退出,美方,单方面,中方,三思而后行,事,维护,华春莹/特朗普/博尔顿/方说/陆基/关中方,美国/中国
盘点2018年外交部发言人十大精彩霸屏回应,http://news.sina.com.cn/o/2018-12-25/doc-ihqhqcis0005316.shtml,记者提问美方,中国,回应,报道,发言人,间谍,情报,世界,外交部,威胁,渗透,相由/华春莹/蓬佩,中国/美国/澳大利亚
北京今天有大事 这场中国主场外交活动今年最重要,http://news.sina.com.cn/c/zj/2019-04-25/doc-ihvhiqax4986047.shtml,经济发展,合作,国家,论坛,中国,国际,央视,高峰论坛,故事,讲述,建设,特拉布/夜节,北京/中国/启东/西方/法国/德国/英国/西班牙/日本/韩国/巴基斯坦/印度洋/非洲/亚洲/多维度
这是我今年听过最好的笑话,http://news.sina.com.cn/c/gat/2018-09-27/doc-ifxeuwwr8874008.shtml,美国媒体,台湾,美国,里尔,中国,大陆,网友,解放军,文章,战争,威胁,塔弗兹/贝克/易思安,台湾省/美国/台湾/中国/大陆/环发/里尔/北京/西方/伊拉克/城镇
王毅就“中国外交政策和对外关系”答记者问：气度俨然，彰显大国外交风骨,http://news.sina.com.cn/o/2019-03-08/doc-ihsxncvh0980899.shtml,中美关系,王毅,中国,外交,提问,发展,回答,企业,记者会,关系,语言,王毅/孟晚舟/时近/王毅巴/马杜罗/彭博社/特朗普/陈月,梅地亚/中国/韩国/日本/巴基斯坦/美国/阿富汗/加拿大/瑞典/香港
外交部原部长助理李惠来履新外交学会副会长,http://news.sina.com.cn/o/2019-05-06/doc-ihvhiews0092967.shtml,外交部,惠来,外交部,出任,中国人民外交学会,部长,助理,外交学会,副会长,中国,担任,周恩来/周总理/陈毅元帅/李肇星,惠来/乌兹别克斯坦/白俄罗斯/阿塞拜疆/中国/俄罗斯/圣彼得堡/塔吉克斯坦
在联合国“怒怼”特朗普 中国外长这个眼神亮了,http://news.sina.com.cn/c/2018-09-27/doc-ifxeuwwr8903136.shtml,美国报道,特朗普,美国,中国,演讲,联合国,报道,总统,笑声,指控,政府,特朗普/齐聚/莱宁/莫雷诺/卫报/王毅/阮宗泽/小锐,中国/美国/厄瓜多尔/英国/芝加哥/德国/俄罗斯/伊朗
中国外交部郑重发声:“让步2000亿美元”传言不实,http://news.sina.com.cn/c/nd/2018-05-18/doc-ihaturfs1463815.shtml,中朝关系,磋商,中方,中美,关切,解决,陆慷,网页,互利,美方,发言人,陆慷/霍宇昂,西方/中国
中国对新疆反恐和打击犯罪遭外媒指责 外交部回应,http://news.sina.com.cn/o/2018-08-14/doc-ihhtfwqq6378247.shtml,企业合作,中国,新疆,民族,审议,指责,境外,联合国消除种族歧视委员会,措施,打击犯罪,报告,陆慷/刘德宾,中国/新疆/日内瓦
华春莹:美方某些人不应再沉迷于做17世纪堂吉诃德,http://news.sina.com.cn/c/2018-07-19/doc-ihfnsvza8110471.shtml,记者提问美方,美方,外交部,中美,中方,报道,中国,华春莹,发言人,办公室,摩擦,华春莹/堂吉诃德/德洛/义凌,中国
外交部发言人华春莹就美领导人在涉台等问题上无端指责中国答记者问,http://news.sina.com.cn/o/2018-10-05/doc-ihkvrhps5769601.shtml,中美关系,中国,人权,美方,中方,台独,敦促,原则,稳定,和平,台海,彭斯,美国/台湾/南海/中国/台中/南海诸岛/南沙
委外长在联合国准备讲话 西方外交人员立马起身走,http://news.sina.com.cn/w/2019-02-28/doc-ihsxncvf8620652.shtml,俄罗斯新闻,西方,讲话,外长,外交人员,起身,瓜,总统,自立,支持,代表,伊多,西方/拉丁美洲
外媒网站在中国无法预览？外交部:该问谁去问谁,http://news.sina.com.cn/o/2018-02-01/doc-ifyreuzn1281685.shtml,中日关系,中国,中方,合作,美国,报道,首相,海南,世界,发展,国际,华春莹/蓬佩/相由/解晓岩/特雷莎/习近平/张德江/南楼/王毅/刘赐/沈晓明/张建利,中国/美国/澳大利亚/叙利亚/俄罗斯/日内瓦/资兴/英国/巴黎/海南
压力过大自杀 给蔡英文当“外交官”到底有多难?,http://news.sina.com.cn/c/2018-09-28/doc-ihkmwytp5870730.shtml,中湾关系,当局,苏启诚,外交官,邦交国,民进党,大阪,驻外,办事处,台湾,大使,苏启诚/谢长廷/潘孟安/蔡英文/王超/卡米莱利/陈经铨/斯去/汤继仁/冯寄台/任两年/马英九/吴钊燮/谢武徐/刘德立,大阪/关西/台湾/中国/大陆/日本/东京/屏东县/梵蒂冈/北京/欧洲/非洲/斯威士兰/多米尼加/尼日利亚/巴林/厄瓜多尔/阿联酋/约旦/台北/阿布贾/拉各斯/巴拿马
外媒质疑谢伦伯格案迅速重审暗藏政治操弄和外交考量 外交部回应,http://news.sina.com.cn/c/2019-01-11/doc-ihqfskcn6275226.shtml,孟晚舟事件,法律,被告人,重审,法院,案件,中方,外交部,辽宁省高级人民法院,过程,违反,罗伯特劳埃德谢伦伯格/陆慷/伦伯格,加拿大/中国
华春莹：当前这个世界很不太平 中俄关系坚如磐石,http://news.sina.com.cn/c/2018-12-21/doc-ihmutuee1434117.shtml,中日关系,战略,稳定,协作,世界,合作,总统,华春莹,普京,中俄关系,政治,普京/华春莹/习近平/国元首/金明,俄罗斯/中国/高度肯定
连续10年坐在总理旁边的女翻译张璐,http://news.sina.com.cn/c/2019-03-15/doc-ihrfqzkc4105402.shtml,脱欧事件,翻译,张璐,外交部,工作,外交,演讲,两会,同事,学习,口译,张璐第/张璐/温家宝/张璐地/韩雪枫/彭子洋/郭利琴,中国/香港/山东省/济南/英国/西敏寺
锐参考 | 外交部点名称赞！这两个签了“排华”条款的国家后来又做了啥？,http://news.sina.com.cn/o/2018-10-18/doc-ihmrasqs1056489.shtml,记者提问美方,记者会,表扬,陆慷,中国外交部,例行,此番,外交部,节骨眼,国家,图片,杜薇/陆慷,墨西哥/加拿大
英国外交大臣鲍里斯·约翰逊辞职 英内阁再受重创,http://news.sina.com.cn/o/2018-07-09/doc-ihezpzwu3515722.shtml,英国新闻,英国,脱欧,鲍里斯约翰逊,海外,英国首相,脱,戴维斯,辞职,政策,特蕾莎,鲍里斯约翰逊/特蕾莎梅/特蕾莎/约翰逊/伦敦/脱欧/大卫戴维斯/史蒂夫贝克/特雷莎/欧派/戴维斯/特蕾莎戴维斯/杨佳,英国/欧洲共同/中国
外交部发言人华春莹： 中方坚决反对美无端鼓噪中国威胁,http://news.sina.com.cn/o/2019-01-19/doc-ihrfqziz9034048.shtml,中国维护世界和平,和平,报告,冷战,思维,维护,无端,鼓噪,中国,威胁,稳定,华春莹,中国
美国禁止中国移动参与业务？外交部回应,http://news.sina.com.cn/c/2019-05-10/doc-ihvhiqax7849355.shtml,企业合作,企业,中国,遵守,投资,美国,耿爽,停止,业务,外交部,中国移动,耿爽/方有何/董鑫,美国/中国
这两天中美同时迎来大考验 中国外交部也被惊动,http://news.sina.com.cn/c/2018-09-14/doc-ifxeuwwr4394610.shtml,美国媒体,美国,飓风,台风,中国,山竹,气候变化,登陆,弗洛伦斯,应对,报道,杜薇/弗洛伦斯/风王/斯特/华盛顿/特朗普/解振华/戈尔/格兰瑟姆/斯特恩,菲律宾/中国/西北/太平洋/南海/美国/大西洋/东海/百里/广东/天台/马尼拉/吕宋岛/海地/海南/福建/广东省/亚洲/德国/北卡罗来纳州/白宫/布伦瑞克/日本/巴黎/旧金山/英国
外交部高层再调整：张汉晖升任副部长(图/简历,http://news.sina.com.cn/c/2019-02-16/doc-ihqfskcp5815302.shtml,外交部,外交部,部长,助理,刘显法,张汉晖,工作,担任,主任,分管,政事,张汉晖/刘显法/齐玉/张业遂/习近平/汉晖/哈驻华大使/雷舍/秦刚,惠来/北京/吉尔吉斯共和国/乌克兰/哈萨克斯坦共和国/哈萨克斯坦/高度肯定/阿斯塔纳/山东/青岛/抚顺/洛杉矶/拉各斯/阿曼/台湾/索马里/肯尼亚/中国/拉美地区/辽宁/中华人民共和国/华东
蔡英文上任2年“断交”3国 “外交层面”全是负数,http://news.sina.com.cn/c/2018-05-17/doc-iharvfhu2933697.shtml,中湾关系,台湾,国际,断交,大会,外交,国家,政府,多米尼加,世卫,邦交,崔明轩/卢长/卢比奥/徐世勋/陆慷/黄之瀚/汤绍成,台北/多米尼加/美国/巴拿马/台湾/巴拉圭/圣多美和普林西比/拉丁美洲/加勒比地区/台北市/中美洲/中国
外交部回应美方影射“一带一路”,http://news.sina.com.cn/o/2018-11-19/doc-ihnyuqhi3028430.shtml,经济发展,中国,美方,国际,希望,合作,提供,耿爽,承诺,美国,发展,彭斯/耿爽/申杨,美国/中国/太平洋/菲律宾
蓬佩奥称美将阻遏中国等“坏人”？中国外交部回应,http://news.sina.com.cn/o/2018-12-05/doc-ihprknvt2358108.shtml,中国维护世界和平,国际,美方,美国,中国,中方,秩序,耿爽,会晤,世界,基础,耿爽/国元首,中国/美国
外交部回应杜嘉班纳风波：不想上升为外交问题,http://news.sina.com.cn/c/2018-11-22/doc-ihpevhck1407868.shtml,记者提问美方,中国,发言人,外交部,外交,问询,耿爽,风波,回应,杜嘉班纳,消息,耿爽/杜嘉班纳/林玮琪,中国
麻省理工学院称停止与华为中兴合作 外交部回应,http://news.sina.com.cn/c/2019-04-04/doc-ihvhiqax0019475.shtml,中朝关系,合作,中国,磋商,南海,美方,中方,海上,中美,外交部,会议,耿爽/特朗普/习近平/刘鹤/王毅/里夫/金明,台湾/中国/中菲/南海/马尼拉/美国/休斯顿/伊朗
美驻华大使馆附近发生爆燃 外交部：孤立治安事件,http://news.sina.com.cn/c/2018-07-26/doc-ihfvkitx0842996.shtml,记者提问美方,男子,发生,路,泽,朝阳区,受伤,外交部,警方,爆燃,北京警方,李司多/时许/耿爽/安家楼/张玉,北京/朝阳区/中国/内蒙/通辽
外交部：请加方立即释放孟晚舟 让她平安返回中国,http://news.sina.com.cn/c/2019-05-09/doc-ihvhiqax7619784.shtml,孟晚舟事件,引渡,孟晚,加,释放,耿爽,中国,案,孟晚舟,回应,美方,孟晚/孟晚日/耿爽/孟晚舟/孟晚耿,加拿大/不列颠/哥伦比亚省/中国
中国外交官为何使用“侵略性语言”？王毅笑答路透社,http://news.sina.com.cn/c/2019-03-08/doc-ihrfqzkc2192671.shtml,中美关系,中国,王毅,外交官,国家,目标,外交,语言,世界,文明,张骏吴,朱珉/张骏吴/舒抒王/王毅/特朗普,梅地亚/中国/加拿大/瑞典/美国
本周外交部记者会华春莹连“怼”五天 说这些金句,http://news.sina.com.cn/c/2018-12-23/doc-ihqhqcir9410847.shtml,孟晚舟事件,中国,华春莹,美国,媒体,中方,公民,美方,外交部,新疆,回应,周孟晚/华春莹/陆慷/耿爽/瓦罗/习近平/博尔顿/康明凯/卢比奥/相由/周两名/康明凯迈克尔/张玉,中国/加拿大/美国/非洲/中非/新疆/新疆维吾尔自治区/克尔/南疆/教培中心/西藏
中方将如何报复美加以安抚民众情绪？外交部回应,http://news.sina.com.cn/c/zj/2018-12-10/doc-ihprknvu1985967.shtml,孟晚舟事件,加拿大,加,中方,外交部,后果,严重后果,刚才,立场,中国,事情,孟晚,中国/加拿大/美国
记者称问题可能不是外交问题 华春莹:那还来问我?,http://news.sina.com.cn/c/2019-01-24/doc-ihrfqzka0703962.shtml,记者提问美方,华春莹,外交部,外交,只能,回应,禁用,发言人,中国,委,回答,华春莹,中国
拘押加公民将影响他国与中国的交流？外交部回应,http://news.sina.com.cn/c/2019-01-21/doc-ihqfskcn9179038.shtml,孟晚舟事件,中国,中方,公民,加拿大,国家,华春莹,回应,活动,学者,西方,华春莹/康明凯迈克尔/义凌,加拿大/中国/西方
外交部：中美关系处重要关头 需要双方做正确抉择,http://news.sina.com.cn/c/2018-11-16/doc-ihmutuec0627021.shtml,记者提问美方,中方,华春莹,美方,发展,中美关系,中国,做出,正确,磋商,稳定,华春莹/彭斯/习近平,北京/美国/阿根廷/中国
"中国""外交天团""开微博 第一条就""抄""网友一句话",http://news.sina.com.cn/c/2019-05-21/doc-ihvhiqay0119525.shtml,记者提问美方,外交部,发言人,网友,微博,中方,美方,协议,美国,磋商,上线,吴谦/华春莹/特朗普/陆慷/张建利,美国/中国
中朝领导人再次会晤是谁先提出？外交部:朝方,http://news.sina.com.cn/o/2018-05-09/doc-ihaichqz0733245.shtml,中日关系,中方,中,合作,国际,维护,国家,协议,建设,伊朗,日方,李克强/习近平/金正恩/清者/欧方/张建利,伊朗/中东/日本/大连/朝鲜半岛/长治/中国/美国/南沙群岛/南海/俄罗斯
美国务院已申请派海军陆战队前往台湾 外交部回应,http://news.sina.com.cn/c/2018-06-29/doc-iheqpwqz0978361.shtml,中朝关系,中国,中方,情况,国际,合作,解决,社会,支持,巴基斯坦,原则,陆慷/王毅/奥国务卿/望亲好/孟两国/桂强,中国/美国/朝鲜半岛/新加坡/台湾/缅甸/孟加拉国/巴基斯坦/朝鲜
加外长称中国“对所有国家构成威胁”?外交部回应,http://news.sina.com.cn/o/2019-01-17/doc-ihqfskcn8012824.shtml,孟晚舟事件,加拿大,中国,华春莹,加拿大人,口不择言,加,构成威胁,焦虑,国家,报道,华春莹/弗里/才加方,中国/加拿大
美国“与台湾交往法案”可能自动成法？中方回应,http://news.sina.com.cn/c/gat/2018-03-17/doc-ifyshfuq5527313.shtml,记者提问美方,原则,中国,回应,美方,法律,中方,联合公报,法案,合作,陆慷,陆慷/方有何/张迪,台湾/美国/中国/台中
外交部回应D&G事件：该问中国民众怎么想怎么看,http://news.sina.com.cn/c/2018-11-22/doc-ihmutuec2698803.shtml,记者提问美方,耿爽,言论,外交部,发言人,中国,民众,外交,记者会,回应,看法,耿爽/杜嘉班纳,意大利/中国
秦刚升任外交部副部长,http://news.sina.com.cn/c/2018-09-08/doc-ihivtsyi9934565.shtml,脱欧事件,中国,秦刚,外交部,国家,回应,礼宾,礼宾司,工作,司长,外交,王姝/秦刚/奥巴马/安倍晋三/普京/彭林/习近平/习主席/默克尔/绍尔/秦刚月/员三秘/艾峥,拉美地区/中国/美国/日本/杭州/厦门/青岛/中非/北京/俄罗斯/德国/中华人民共和国/西欧/大不列颠/爱尔兰
王毅：咄咄逼人从来不是中国传统，国强必霸压根不是我们的选择,http://news.sina.com.cn/o/2019-03-08/doc-ihsxncvh0860932.shtml,中美关系,中国,王毅,外交官,选择,国家,目标,压根,世界,文明,咄咄逼人,王毅/李纯/特朗普/王毅称,中国/北京/加拿大/瑞典/美国
美财长披露中美经贸问题更多细节 外交部回应,http://news.sina.com.cn/c/2018-12-04/doc-ihmutuec6170890.shtml,中朝关系,细节,中美,达成,外交部,相关,财长,中,关税,元首,披露,耿爽/德洛/金明,美国/白宫
加拿大总理称得到盟国支持 外交部：虚张声势,http://news.sina.com.cn/c/2019-01-21/doc-ihrfqziz9717775.shtml,孟晚舟事件,加,支持,加拿大,中,中方,总理,报道,媒体报道,国家,虚张声势,华春莹/特鲁多/默克尔/李显龙/义凌,加拿大/魁北克/上海/新加坡/中国
张业遂接棒傅莹任全国人大发言人 曾任驻美大使,http://news.sina.com.cn/c/nd/2018-03-04/doc-ifwnpcnt8939275.shtml,外交部,张业遂,外交部,中国,外交,担任,工作,大使,联合国,部长,外交官,张业遂/傅莹/李仁康/楚天/伦敦/张卫国/曾涛姚/周觉姜/李肇星/曾建徽/朱育诚/周文重/奥林斯/蔡方柏/吴学谦/吴晓镛/陈乃清/武大伟/张义凌,湖北/大不列颠/爱尔兰/美利坚合众国/中国/寒门/天门市/榆树/英国伦敦/香港/澳门/海地/美国/挪威/山东/大连/西欧/朝鲜半岛
加总理称中方出于政治原因任意拘押2加公民 外交部回应,http://news.sina.com.cn/c/2019-05-24/doc-ihvhiqay1118657.shtml,孟晚舟事件,中方,国家,中国,陆慷,公民,加,法治,境外,秘密,犯罪,陆慷/特鲁多/康明凯因/迈克尔,加拿大/中国
